,q,i,a
5,How can I avoid spreading or catching measles?,<noinput>,"To avoid spreading or catching measles, wash your hands often with soap and warm water, use tissues when coughing or sneezing, and avoid sharing cutlery, cups, towels, clothes, or bedding."
6,What complications can arise from measles?,<noinput>,"Complications of measles can include pneumonia, meningitis, blindness, and seizures. These problems are rare but can occur, especially in babies and people with weakened immune systems."
7,Is measles dangerous during pregnancy?,<noinput>,"Measles can be harmful during pregnancy and may lead to miscarriage, stillbirth, premature birth, or low birthweight. If you're pregnant and have been in close contact with someone who has measles, seek medical advice."
8,When should I seek immediate medical attention for measles?,<noinput>,"Seek immediate medical attention if you or your child with measles experience shortness of breath, a high temperature that does not come down after taking medication, confusion, or seizures."
9,How can I get vaccinated against measles?,<noinput>,"You can get vaccinated against measles by asking your GP if you or your child have already had the MMR vaccine. It is offered for free on the NHS and can provide lifelong protection against measles, mumps, and rubella."
0,How can I check if I or my child has measles?,<noinput>,"Measles usually starts with cold-like symptoms, followed by a rash a few days later. Some people may also get small spots in their mouth. The first symptoms of measles include a high temperature, a runny or blocked nose, sneezing, a cough, and red, sore, watery eyes. Small white spots may appear inside the cheeks and on the back of the lips a few days later."
1,What does the measles rash look like?,<noinput>,The measles rash usually appears a few days after the cold-like symptoms. It starts on the face and behind the ears before spreading to the rest of the body. The spots of the rash are sometimes raised and join together to form blotchy patches. They're not usually itchy and look brown or red on white skin.
2,What should I do if I think I or my child has measles?,<noinput>,"If you think you or your child may have measles, it is important to ask for an urgent GP appointment or get help from NHS 111. It is especially important to seek help if you have been in close contact with someone who has measles, you're pregnant, or have a weakened immune system."
3,How can I look after myself or my child if I have measles?,<noinput>,"After seeing a GP, there are things you can do to help ease the symptoms and reduce the risk of spreading the infection. It can help to rest and drink plenty of fluids to avoid dehydration. Taking paracetamol or ibuprofen can relieve high temperature, but do not give aspirin to children under 16 years. Gently remove any crusts from the eyes using cotton wool soaked in warm water."
4,How can I avoid spreading or catching measles?,<noinput>,"Measles is spread when an infected person coughs or sneezes. To reduce the risk of spreading or catching it, it is important to wash your hands often with soap and warm water, use tissues when you cough or sneeze, and throw used tissues in the bin. It is also important not to share cutlery, cups, towels, clothes, or bedding."
5,What are the complications of measles?,<noinput>,"Measles can lead to serious problems if it spreads to other parts of the body, such as the lungs or brain. Complications of measles include pneumonia, meningitis, blindness, and seizures (fits). These problems are rare, but some people, including babies and those with weakened immune systems, are more at risk."
6,When should I seek immediate medical attention for measles?,<noinput>,"If you or your child has measles and experiences shortness of breath, a high temperature that does not come down after taking paracetamol or ibuprofen, confusion, or seizures (fits), it is important to call 999 or go to A&E immediately."
7,How can I protect myself against measles?,<noinput>,"The MMR vaccine can prevent measles, mumps, and rubella. All children in the UK are offered the MMR vaccine, and 2 doses can give lifelong protection. If you're not sure if you or your child have had the vaccine, you can ask your GP surgery. They can give it for free on the NHS."
8,Where can I find more information about the MMR vaccine?,<noinput>,You can find more information about the MMR vaccine by visiting the official NHS website or contacting your GP surgery. They will be able to provide you with detailed information about the vaccine.
