,q,i,a
3,What is involved in conventional photodynamic therapy (PDT)?,<noinput>,"Conventional photodynamic therapy (PDT) is done in two stages. First, the light-sensitive medicine is given, and after a few hours or days, the light treatment is performed using a lamp or laser."
4,How is daylight photodynamic therapy (PDT) done?,<noinput>,Daylight photodynamic therapy (PDT) involves applying a cream to the affected area and then spending two hours outdoors in daylight to activate the medicine. Sunscreen must be worn during this time.
5,What should I do after photodynamic therapy (PDT)?,<noinput>,"After photodynamic therapy (PDT), it is important to follow the specific post-treatment instructions given by your care team. This may include avoiding scratching or knocking the treated area, keeping it dry, and attending follow-up appointments to assess the effectiveness of the treatment."
6,What are the common risks and side effects of photodynamic therapy (PDT)?,<noinput>,"Common risks and side effects of photodynamic therapy (PDT) include a burning or stinging sensation during the light treatment, sensitivity to sunlight and bright indoor lights if the medicine was injected or taken orally, and temporary redness, swelling, blistering, itchiness, and scabbing of the treated area on the skin."
7,What are the risks and side effects of treating the oesophagus and lungs with photodynamic therapy (PDT)?,<noinput>,"Treating the oesophagus and lungs with photodynamic therapy (PDT) can cause a sore throat, chest pain, feeling sick, and a small amount of blood in phlegm. These are usually temporary side effects, but it's important to speak to your care team if you cough up blood."
8,Is photodynamic therapy (PDT) a safe and effective treatment?,<noinput>,"Photodynamic therapy (PDT) is considered a safe and effective treatment when used for the specific conditions it has been approved to treat. However, it is important to discuss the risks and potential side effects with your doctors before undergoing the treatment."
0,What is photodynamic therapy (PDT)?,<noinput>,"Photodynamic therapy (PDT) is a treatment that involves light-sensitive medicine and a light source to destroy abnormal cells. It can be used to treat some skin and eye conditions, as well as certain types of cancer."
1,What are the uses of photodynamic therapy (PDT)?,<noinput>,"Photodynamic therapy (PDT) can be used to treat abnormal cells in parts of the body that a light source can reach, such as the skin, eyes, mouth, food pipe (oesophagus) and lungs. It is used to treat conditions like actinic keratoses, Bowen's disease, basal cell carcinoma, Barrett's oesophagus, oesophageal cancer, lung cancer, warts, acne, and extramammary Paget's disease."
2,What happens during conventional photodynamic therapy (PDT)?,<noinput>,"Conventional photodynamic therapy (PDT) is done in 2 stages. First, the light-sensitive medicine is administered to the patient. Then, the patient returns to the hospital or clinic for the light treatment where a lamp or laser is shone on to the treatment area for around 10 to 45 minutes."
3,What happens during daylight photodynamic therapy (PDT)?,<noinput>,"During daylight photodynamic therapy (PDT), a cream medicine is applied to the affected area and the patient spends 2 hours outdoors in daylight to activate the medicine. Sunscreen should be applied while doing daylight PDT."
4,What should I do after conventional photodynamic therapy (PDT)?,<noinput>,"After conventional photodynamic therapy (PDT), the treated area should be kept dry and the patient should avoid scratching or knocking the area. A follow-up appointment will be arranged to assess the effectiveness of the treatment and decide if it needs to be repeated."
5,What should I do after daylight photodynamic therapy (PDT)?,<noinput>,"After daylight photodynamic therapy (PDT), the medicine is wiped off and the treated area of skin should be covered for the rest of the day to prevent swelling. If it's not possible to cover the area, the patient should stay indoors or use a sunscreen with at least SPF 50."
6,What are the risks and side effects of photodynamic therapy (PDT)?,<noinput>,"The common side effects of photodynamic therapy (PDT) include a burning or stinging sensation during the light treatment and sensitivity to sunlight and bright indoor lights if the medicine was injected or drank. Other potential side effects depend on the area treated, such as redness, swelling, blistering, itching, scabby crust, hair loss, sore throat, chest pain, feeling sick, and blood in phlegm. It's important to discuss the possible risks with your doctor before undergoing PDT."
7,How long does it take for the treated area to heal after conventional photodynamic therapy (PDT)?,<noinput>,The healing time after conventional photodynamic therapy (PDT) varies depending on the part of the body treated and the size of the area. It usually takes around 2 to 6 weeks for the area to heal completely.
8,How long should I spend outdoors after applying the cream medicine for daylight photodynamic therapy (PDT)?,<noinput>,"For daylight photodynamic therapy (PDT), the patient should spend 2 hours outdoors in daylight to activate the medicine. Sunscreen should be applied during this time."
9,What is the success rate of photodynamic therapy (PDT)?,<noinput>,The success rate of photodynamic therapy (PDT) depends on the specific condition being treated and the stage of the disease. It's best to discuss the expected outcomes with your doctor based on your individual case.
