,q,i,a
5,What happens at the appointment for aspergillosis?,<noinput>,"During the appointment, your GP will investigate possible causes of your symptoms, such as chest infections or asthma. They may refer you to a specialist for tests like X-rays, scans, blood tests, mucus sample analysis, allergy tests, or bronchoscopy."
6,How is aspergillosis treated?,<noinput>,"Treatment for aspergillosis depends on the type. Common treatments include steroid and antifungal tablets for allergic bronchopulmonary aspergillosis (ABPA), long-term antifungal tablets for chronic pulmonary aspergillosis (CPA), surgery (after antifungal treatment) for aspergilloma, and antifungal medication given intravenously for invasive pulmonary aspergillus (IPA)."
7,Can aspergillosis be prevented?,<noinput>,"It's hard to completely avoid aspergillus mould, but if you have a lung condition or weakened immune system, you can reduce the risk by avoiding places with mould, closing windows during construction or digging, wearing a face mask in dusty environments, and using air purifiers with HEPA filters. Avoid drying laundry inside living areas if possible."
8,Where can I find more information about aspergillosis?,<noinput>,You can find more information about aspergillosis on the Aspergillosis Patients and Carers website.
0,What is aspergillosis and how is it caused?,"Aspergillosis is a condition caused by aspergillus mould. Most cases of aspergillosis are caused by inhaling tiny bits of mould found in soil, compost, plants, dust, and damp buildings.","Aspergillosis is a condition caused by inhaling tiny bits of aspergillus mould found in various places like soil, compost, plants, etc."
1,Who is at risk of developing aspergillosis?,"People with lung conditions such as asthma, cystic fibrosis, or COPD, as well as those with weakened immune systems or a history of TB, severe flu, or COVID-19 may be at risk of developing aspergillosis.","People with lung conditions or weakened immune systems, as well as those who have had TB, severe flu, or COVID-19, are at risk of developing aspergillosis."
2,What are the symptoms of aspergillosis?,"Symptoms of aspergillosis include shortness of breath, coughing up blood or mucus, wheezing, high temperature, and weight loss. Existing lung conditions may worsen.","Symptoms of aspergillosis include shortness of breath, coughing up blood or mucus, wheezing, high temperature, and weight loss. Existing lung conditions may worsen."
3,When should I see a doctor about aspergillosis symptoms?,"You should see a GP if you have a persistent cough, worsening lung condition, or weakened immune system with symptoms of aspergillosis. Urgent attention is required if you cough up blood.","You should see a GP if you have a persistent cough, worsening lung condition, or weakened immune system with symptoms of aspergillosis. Urgent attention is required if you cough up blood."
4,What happens at an appointment for aspergillosis?,"At your appointment, your GP will check for possible causes of your symptoms. They may refer you for tests such as X-rays, scans, blood tests, or a bronchoscopy to examine your lungs.","At your appointment, your GP will check for possible causes of your symptoms. They may refer you for tests such as X-rays, scans, blood tests, or a bronchoscopy to examine your lungs."
5,How is aspergillosis treated?,"Treatment for aspergillosis depends on the type. Allergic bronchopulmonary aspergillosis may require steroid and antifungal tablets, while chronic pulmonary aspergillosis may require long-term antifungal treatment. Aspergilloma may require surgery after antifungal treatment. Invasive pulmonary aspergillosis may require antifungal medication given directly into a vein in a hospital setting.","Treatment for aspergillosis depends on the type. Allergic bronchopulmonary aspergillosis may require steroid and antifungal tablets, while chronic pulmonary aspergillosis may require long-term antifungal treatment. Aspergilloma may require surgery after antifungal treatment. Invasive pulmonary aspergillosis may require antifungal medication given directly into a vein in a hospital setting."
6,Can aspergillosis be prevented?,<noinput>,"While it's difficult to completely avoid aspergillus mould, there are steps you can take to reduce your risk, such as avoiding places where the mould is common, closing windows during construction work, wearing a face mask in dusty areas, and considering the use of an air purifier with HEPA filters."
7,Where can I find more information about aspergillosis?,<noinput>,You can find more information about aspergillosis on the Aspergillosis Patients and Carers website.
