,q,i,a
5,What are the side effects of radiotherapy for nasopharyngeal cancer?,<noinput>,"Side effects of radiotherapy for nasopharyngeal cancer can include red and sore skin in the treatment area, nausea, changes in taste, dry mouth, and temporary hair loss. Let your care team know about any problems, as treatment is often available to help manage these side effects."
6,How is chemotherapy used to treat nasopharyngeal cancer?,<noinput>,"Chemotherapy may be used alongside radiotherapy to treat more advanced nasopharyngeal cancers. It is usually given intravenously with sessions every 3 to 4 weeks over several months. Side effects can include nausea, diarrhea, sore mouth, and fatigue. Discuss potential side effects with your care team."
7,What happens during follow-up appointments after treatment for nasopharyngeal cancer?,<noinput>,"After treatment, regular follow-up appointments and scans will be scheduled to monitor your recovery and check for any signs of the cancer returning. The frequency of these appointments will decrease over time."
8,What is the outlook for nasopharyngeal cancer?,<noinput>,"The outlook for nasopharyngeal cancer depends on various factors such as age, general health, and the stage of the cancer at diagnosis. Early-stage cancer can often be cured with radiotherapy, while more advanced cases may require a combination of chemotherapy and radiotherapy. Survival rates vary, with a significant number of people living for at least 1 year and 5 years after diagnosis."
9,Where can I find survival statistics for nasopharyngeal cancer in the UK?,<noinput>,Survival statistics for nasopharyngeal cancer in the UK can be found on the Cancer Research UK website.
0,What are the symptoms of nasopharyngeal cancer?,<noinput>,"Symptoms of nasopharyngeal cancer can include a lump in the neck that doesn’t go away after 3 weeks, hearing loss (usually only in 1 ear), tinnitus, a blocked or stuffy nose (usually only blocked on 1 side), nosebleeds, headaches, double vision, numbness in the bottom part of your face, swallowing problems, a hoarse voice, and unintentional weight loss."
1,How is nasopharyngeal cancer diagnosed?,<noinput>,"If you go to a GP with symptoms like those of nasopharyngeal cancer, they'll usually ask about your symptoms and carry out some examinations. This may involve examining your throat using a small mirror and a light. The GP will refer you to a head and neck cancer specialist if further tests are necessary. Some of the tests you may have include a nasendoscopy, imaging scans, a panendoscopy, and a biopsy."
2,What are the causes of nasopharyngeal cancer?,<noinput>,"The exact cause of nasopharyngeal cancer is unknown, but a number of things can increase your risk. These include being of south Chinese or north African descent, having a diet high in salt-cured meats and fish, coming into contact with the Epstein-Barr virus (EBV), having a job with regular exposure to hardwood dust or formaldehyde, and having a first-degree relative who's had the condition."
3,What are the treatments for nasopharyngeal cancer?,<noinput>,The main treatments for nasopharyngeal cancer are radiotherapy and chemotherapy. A combination of both is often used. Surgery is not usually used to treat this type of cancer. Quitting smoking is important as it increases the risk of cancer returning and may cause more side effects from treatment.
4,What is radiotherapy and how is it used to treat nasopharyngeal cancer?,<noinput>,"Radiotherapy is the most commonly used treatment for nasopharyngeal cancer. It can be used alone for early-stage cancers or combined with chemotherapy for more advanced cancers. External radiotherapy using intensity-modulated radiation therapy (IMRT) is usually employed. Stereotactic radiotherapy may be used to target specific areas where the cancer has returned. Side effects may include red and sore skin, nausea, taste changes, dry mouth, and hair loss."
5,What is chemotherapy and how is it used to treat nasopharyngeal cancer?,<noinput>,"Chemotherapy may be used before or alongside radiotherapy for more advanced nasopharyngeal cancers. It is usually given intravenously with sessions spread over several months. Side effects may include nausea, diarrhea, sore mouth, and tiredness. Long-term problems such as infertility are also possible."
6,What is the outlook for nasopharyngeal cancer?,<noinput>,"The outlook for nasopharyngeal cancer depends on various factors such as age, general health, and how advanced the cancer is at the time of diagnosis. Radiotherapy can often cure early-stage cancer, while more advanced cancers are treated with a combination of chemotherapy and radiotherapy. The survival statistics can vary, but in England, almost 75 out of every 100 people diagnosed with nasopharyngeal cancer will live for at least 1 year after diagnosis."
7,What are the risk factors for developing nasopharyngeal cancer?,<noinput>,"Risk factors for developing nasopharyngeal cancer include being of south Chinese or north African descent, consuming a diet high in salt-cured meats and fish, coming into contact with the Epstein-Barr virus (EBV), having a job involving regular exposure to hardwood dust or formaldehyde, and having a first-degree relative with the condition. The human papilloma virus (HPV) is also considered a risk factor."
8,How can nasopharyngeal cancer be recognized?,<noinput>,"Recognition of nasopharyngeal cancer can be difficult as its symptoms are similar to other, less serious conditions. Many people with nasopharyngeal cancer do not have symptoms until the cancer reaches an advanced stage. If you experience symptoms such as a persistent lump in the neck, hearing loss in one ear, tinnitus, a blocked or stuffy nose, nosebleeds, headaches, or unintentional weight loss, it is recommended to see a GP for further evaluation."
9,What tests are conducted to diagnose nasopharyngeal cancer?,<noinput>,"If you have symptoms suggestive of nasopharyngeal cancer, a GP may ask about your symptoms and perform examinations. This may include using a small mirror and light to examine your throat. Further tests may be needed and can include a nasendoscopy, imaging scans (such as MRI, CT or PET-CT scans), panendoscopy, or a biopsy."
