,q,i,a
0,What is eosinophilic granulomatosis with polyangiitis?,<noinput>,"Eosinophilic granulomatosis with polyangiitis, also known as Churg-Strauss syndrome, is a type of vasculitis that mainly affects adults between the ages of 38 and 54. It can cause symptoms such as asthma, allergic rhinitis, muscle and joint pain, fatigue, and weight loss. It can also affect the nerves, kidneys, and heart muscle."
1,How is temporal arteritis treated?,<noinput>,"Temporal arteritis, also known as giant cell arteritis, is usually treated with steroid medicine. It is important to seek medical help promptly if you suspect you have temporal arteritis, as it can lead to serious complications such as stroke and blindness if not treated quickly."
2,What are the symptoms of granulomatosis with polyangiitis?,<noinput>,"Granulomatosis with polyangiitis, also known as Wegener's granulomatosis, can cause symptoms such as a high temperature, night sweats, sinusitis, nosebleeds, shortness of breath, coughing up blood, and kidney problems. It is a serious condition that requires treatment with steroid medicine or other immunosuppressive medicines."
3,How is Henoch-Schönlein purpura usually treated?,<noinput>,"Henoch-Schönlein purpura, a rare type of vasculitis, often resolves without treatment. However, monitoring and managing symptoms such as joint pain, abdominal pain, and gastrointestinal issues may be necessary in some cases."
4,What are the main treatments for Kawasaki disease?,<noinput>,"The main treatments for Kawasaki disease are intravenous immunoglobulin (IVIG), which is a solution of antibodies, and aspirin. It's important not to give aspirin to children under 16 unless advised to by their doctor."
5,What organs can microscopic polyangiitis affect?,<noinput>,"Microscopic polyangiitis can affect any organ, but it often affects the lungs, kidneys, and nerves. Symptoms may include a rash, shortness of breath, coughing up blood, eye inflammation, joint stiffness, muscle aches, appetite loss, weight loss, fatigue, and flu-like symptoms."
6,What are the symptoms of polyarteritis nodosa?,<noinput>,"Polyarteritis nodosa can cause symptoms such as muscle and joint pain, abdominal pain after eating, a rash, numbness or tingling, and bleeding and ulcers in the gut. Prompt treatment with steroid medicine and other immunosuppressive medicines is necessary to prevent serious complications."
7,What are the main treatments for polymyalgia rheumatica?,<noinput>,"The main treatment for polymyalgia rheumatica, a type of vasculitis, is steroid medicine. It can help manage pain and stiffness in the shoulders, neck, and hips, as well as other symptoms such as fatigue, loss of appetite, and weight loss."
8,How is Takayasu arteritis typically treated?,<noinput>,"Takayasu arteritis, which mainly affects young women, is usually treated with steroid medicine. Prompt diagnosis and treatment are important to prevent complications. It can cause symptoms such as extreme tiredness, high temperature, weight loss, and muscle and joint pain."
9,What are some other types of vasculitis?,<noinput>,"Other types of vasculitis include Behçet's disease, Buerger's disease, Cogan's syndrome, cryoglobulin-associated vasculitis, hypersensitivity vasculitis, primary angiitis of the central nervous system, and rheumatoid vasculitis. Each has unique characteristics and requires specific evaluation and treatment."
